-85.0492,90.6346,0.5325,-36.0484,-67.2737,89.5197,15.8984,58.1387,-85.3372,10.669,9
-96.3808,-53.6707,89.927,46.5132,15.2241,-40.693,91.9702,51.3596,70.8768,-69.6047,8
-98.5435,-30.2644,6.3969,40.1649,17.7764,-16.1593,59.303,10.9527,-70.3287,-26.8713,6
17.8125,-10.552,-14.8255,19.6825,15.838,-46.0054,92.9525,-6.3854,-46.0745,-98.8095,9
43.3727,-59.7475,-44.0293,-93.3274,43.6005,18.7787,-62.5347,-44.7502,-60.9538,25.3257,3
-93.5791,-14.6579,-55.743,-59.4524,-77.2803,-19.3006,3.5041,-100.678,-79.7493,83.0308,10
97.2553,-63.3472,-18.282,49.2801,-14.9376,68.7227,-72.3762,-54.8206,19.5872,91.7518,5
-82.4585,51.67,-59.6012,21.3741,71.827,-39.3232,85.7932,61.5492,90.8109,96.2009,9
35.3402,60.8321,-33.9237,-93.0644,97.0933,57.1188,76.0056,44.6629,-1.6445,82.0754,1
85.4392,82.5301,-88.3642,-75.9113,52.5173,-7.8673,76.3146,-52.0426,46.0424,-27.8301,4
-39.8746,-55.2724,-95.5993,-96.9385,-15.5381,17.9016,79.6956,-87.097,-22.8293,-17.7677,4
75.4279,2.711,-38.3677,-55.8563,-21.8382,-74.4564,-9.5278,65.293,31.9383,-9.9586,3
100.2863,68.1312,103.9547,21.3134,-47.4125,41.0519,87.2634,2.5504,-71.0713,94.4798,6
23.1107,38.6568,48.4742,59.5655,41.8155,13.067,94.763,-22.5624,20.4925,-56.097,6
64.2353,96.7823,89.2662,83.4316,18.4355,40.2342,-74.158,-85.5055,93.7955,-96.3139,8
20.6814,-11.1421,-86.4516,-91.2942,35.3877,-28.9254,-26.1214,65.705,45.3425,89.2222,10
-75.5655,69.672,-63.2406,82.3505,1.7629,24.6901,-11.7958,97.9029,-48.2844,-53.0388,0
98.561,61.2816,16.6277,22.5452,3.0466,59.0968,-81.0414,52.268,-17.1925,17.1808,10
-2.8328,-32.3757,-12.4832,3.7053,-45.1956,-96.0093,93.7284,-42.3643,27.9417,-20.0993,0
98.2758,65.5087,34.2896,59.4225,-75.0181,23.4691,-9.0388,-42.4772,6.428,-76.555,8
97.2336,-61.1942,-46.5687,20.1702,56.1256,-6.4806,53.6892,-11.2444,-17.6467,-96.6517,1
73.7852,93.8224,43.3768,-17.5971,14.6993,-27.4883,-0.7626,7.2229,39.763,-49.1111,6
79.8144,58.6503,27.6147,79.6396,-21.83,41.6348,-61.3315,25.1976,-20.8672,16.3169,2
-93.0824,54.1782,97.2336,-83.4613,-56.2139,52.5594,-6.9683,-37.2026,70.2658,5.5587,1
-2.6669,-17.9367,63.2279,-29.1869,89.3308,-57.2202,-36.0629,65.0605,-50.1568,35.8213,2
84.0435,77.4596,-84.834,-71.6309,46.5665,-13.3516,76.7322,-48.3751,53.4772,-29.6309,4
17.9508,90.3256,65.0942,46.071,25.9571,-47.997,12.4319,-84.5173,-45.9653,51.1869,8
-97.6794,-28.7954,5.6582,38.8502,19.2494,-14.1587,58.8476,10.8168,-70.7748,-25.8193,6
-61.6314,64.0302,-51.9618,43.8339,-84.9192,56.1364,-22.4858,-14.1978,61.286,-6.2646,4
27.1829,-90.501,-9.2688,-64.2534,-66.4636,22.4509,8.4664,-8.5002,-38.4581,-87.2875,1
4.6828,-93.7787,-76.5042,-50.3185,18.9159,-1.201,61.903,19.3152,68.9067,51.7352,10
-38.1229,-55.6256,-99.3004,-100.0121,-15.2385,16.0643,82.2665,-83.8016,-23.4763,-17.7745,4
-69.3098,-83.1407,-83.8252,15.6632,-71.6474,-64.0351,-70.5514,15.7391,-54.6915,-19.6443,8
24.392,-6.3,-83.2725,-92.1735,32.64,-32.5984,-28.0343,63.599,45.4549,85.3698,10
53.3883,-34.0973,-91.3652,-78.3343,15.877,58.7383,12.2862,-82.3621,-41.6868,43.987,3
-93.6129,54.9587,96.6541,-83.9816,-55.7817,52.4139,-7.6102,-37.1416,70.9071,5.8589,1
14.4837,90.7404,65.0366,47.227,26.766,-46.9779,15.6959,-82.9951,-46.7017,46.7424,8
-57.2064,-83.2736,-85.215,16.4661,-79.9846,-52.9628,-72.9495,13.7358,-54.3586,-17.3882,8
98.7158,63.2802,-81.4819,-78.4033,-28.0077,-53.4324,-63.257,68.637,-87.1245,-67.1856,4
-88.0609,-41.1044,6.749,-88.2217,4.7462,16.4289,98.7823,20.4805,19.7373,94.4604,11
-89.5417,-39.2056,5.0754,-88.6036,5.1749,16.0608,100.1392,19.7594,19.3721,93.248,11
38.4095,-85.215,81.4743,-78.6604,-88.9158,77.1906,-60.265,-29.9634,92.3066,-96.8481,0
-73.5877,-38.3466,54.67,-10.1511,26.1559,96.4696,-69.3235,-5.8125,-32.1411,54.5685,0
-39.0973,6.1724,-20.5732,-35.2041,-72.8335,-67.7507,-97.1322,-94.1359,40.2679,-10.581,1
-61.3081,67.6263,-46.2758,44.9508,-83.9985,61.6463,-16.7963,-18.9428,60.6991,-9.1193,4
84.84,86.0233,-23.4608,-29.6169,-24.966,-41.4853,-40.7378,9.3586,1.6749,-58.2811,0
65.3243,-96.0834,84.4193,96.1817,14.6834,-31.013,84.6928,-63.8444,-66.0841,26.0784,1
18.316,-11.4445,-14.9203,15.1844,19.2404,-48.233,91.1808,-5.8867,-56.9814,-98.1081,9
-100.4149,-55.4043,86.1188,48.7994,13.7945,-38.2388,87.8283,53.211,70.7106,-76.3575,8
65.6172,24.2428,6.9313,83.8136,84.4518,33.0214,-26.6257,-82.1994,-30.4458,-8.6578,11
-63.9123,-68.613,88.3155,-74.0314,22.6016,27.4397,-82.3995,62.0804,-15.8627,-66.2344,8
62.2474,-17.3747,87.5868,48.2661,-89.5646,-6.1477,-97.2291,59.3579,-79.7007,0.7605,6
-3.7932,-19.4581,62.431,-28.0636,89.4839,-56.3852,-36.1632,65.1114,-51.4318,36.9364,2
-31.3389,77.2656,8.1685,-14.5238,-17.3397,-4.6673,51.7541,-11.7616,42.5517,-2.584,5
-99.1738,-54.2099,87.4157,47.4935,13.8886,-39.5865,92.9599,52.3193,73.1791,-70.8897,8
-89.3642,-42.5664,1.1108,-93.0309,3.9947,18.5262,103.9989,18.7765,22.0397,95.6302,11
-83.3355,50.8557,-61.4779,20.402,71.473,-32.5719,86.5899,66.0954,91.2514,99.8722,9
-93.9944,55.5201,96.2374,-84.3558,-55.4708,52.3093,-8.0719,-37.0977,71.3684,6.0747,1
85.5105,-81.6362,-71.4583,50.9294,37.0455,-79.1487,-38.0368,10.666,-32.4941,13.5554,5
24.43,-95.8901,-84.6403,-6.8123,79.2098,0.312,15.7314,-46.8109,-1.9813,-40.3308,6
-54.7889,9.8834,88.7843,-18.5978,27.8708,-86.3407,-59.3676,55.6415,-3.3167,22.2111,8
-5.8597,44.6698,-6.9901,81.1195,23.8202,-2.2295,42.2793,-26.2854,-96.3655,-81.6821,11
65.1451,23.6328,10.5454,74.9007,85.1366,35.9537,-28.9134,-87.1457,-23.3082,-8.0189,11
0.8976,-40.8773,-83.3636,68.7336,-51.4395,-9.3568,-21.8677,75.7869,28.5149,79.2616,9
96.0914,70.7011,98.5698,18.7576,-56.7511,45.5811,92.8323,8.7361,-66.5954,98.9414,6
-60.9018,-96.1086,-20.2718,80.6043,-54.286,88.2894,58.6438,-38.1138,24.549,-17.1661,4
-66.6125,-78.306,56.1158,-9.9841,82.2582,-15.8668,39.8876,-5.8672,68.1739,-31.8889,10
-16.9322,-98.7019,15.7988,0.2602,-8.5355,22.9039,-95.6419,-82.7011,83.273,25.686,2
-61.5237,-98.4114,-20.2388,80.2221,-54.9422,88.8796,57.4833,-38.359,25.6347,-18.0429,4
-96.3366,87.5538,-73.2644,52.0138,-96.1732,-41.1999,33.5111,-30.3197,51.2246,57.5899,1
59.09,-15.2469,84.715,51.3918,-90.5703,-7.9428,-99.5346,63.2668,-78.9738,1.0036,6
38.2201,1.1765,87.2707,50.6314,-91.7605,-69.2664,97.4877,-50.2521,-77.3556,-62.0439,11
92.0374,-84.7774,-11.4229,-44.1753,-95.1096,-98.717,24.7718,-35.7193,-7.7532,6.1586,4
38.999,-9.4557,-57.1763,95.9213,89.4335,12.1636,-2.424,-58.3329,73.3387,-71.5209,0
-92.3007,53.0279,98.0876,-82.6944,-56.8508,52.7737,-6.0222,-37.2925,69.3206,5.1163,1
67.4918,-78.924,-23.7105,-96.8884,31.7316,83.6325,-85.9336,0.5133,-46.912,86.8609,4
-55.8374,-87.5526,-83.9375,18.1688,-76.1784,-55.9314,-71.3414,16.791,-55.5708,-21.0769,8
43.8103,59.8689,-36.5835,-94.0113,100.5998,59.0995,78.7575,43.0095,1.3749,87.1088,1
-16.1636,-97.3969,14.1342,-1.6357,-6.3638,23.4157,-95.3295,-85.2261,81.0107,26.1958,2
-62.0207,-26.5343,-78.6963,-1.5439,58.8475,47.1488,96.6605,-96.3044,-82.2412,26.0295,1
75.8183,28.9811,-44.9656,70.1653,-81.8467,-58.3484,-11.2135,49.1231,-79.5431,-84.3689,2
-13.042,11.7447,84.4147,-0.3617,-41.1304,38.6754,-2.5828,-40.1509,83.2025,12.1621,0
62.7088,-17.6857,88.0065,47.8093,-89.4176,-5.8853,-96.8921,58.7865,-79.807,0.725,6
-92.0491,-14.0323,-57.4087,-60.8303,-78.0695,-20.014,3.4939,-100.0383,-80.4294,83.8151,10
23.4322,-53.4704,59.4632,53.5465,-97.8309,26.3371,47.9854,-16.2426,-84.4316,82.4438,7
44.3836,84.7972,-17.6762,-53.5557,63.6689,-86.6978,-4.5822,-62.8757,-36.8983,79.4128,5
79.6534,81.31,-86.8367,-70.2188,44.2906,-13.8143,78.5557,-51.9773,66.7361,-27.7271,4
-33.8223,-7.8294,12.2352,80.9868,-79.2304,62.439,-89.3183,83.5786,61.2586,92.4133,2
-56.2771,11.587,87.3265,-18.3884,30.0491,-86.229,-58.4574,54.8609,-3.775,23.5519,8
-81.7746,52.0241,-59.4642,22.8219,69.0904,-32.1121,87.3573,65.7097,90.185,99.5649,9
43.3173,-0.2703,22.8839,-5.3044,-27.0715,-95.5326,103.3861,73.4288,33.4994,47.0031,3
-73.2801,-33.3078,55.3096,0.3836,25.7077,92.9504,-64.2786,-9.2004,-27.033,42.7703,0
17.2459,87.455,60.0581,42.8138,26.2357,-44.9337,12.2965,-81.529,-47.0775,50.1348,8
57.8808,-39.329,86.6125,-34.2866,-18.9796,21.6457,8.9804,-83.2694,-27.5402,46.5658,9
-56.6601,8.456,86.952,-18.7019,29.213,-83.0782,-58.5044,54.3031,-3.3069,24.5383,8
75.3301,72.135,-86.0589,-74.2217,45.6125,-17.3961,76.0251,-49.0151,55.7496,-30.5594,4
27.0034,-90.2662,-9.4024,-64.1283,-66.5344,22.1564,8.2595,-8.4704,-38.4468,-87.0307,1
-90.9009,-60.1594,83.7089,33.9591,14.3901,91.4457,53.6149,-35.6562,-54.8853,-0.0277,0
71.3458,1.2884,-47.0031,-60.4676,-19.3713,-69.7274,-4.5029,69.4606,26.6213,-16.8951,3
38.7298,59.4516,-6.7191,91.7367,-22.9445,70.5613,22.0399,83.7665,9.0086,82.2839,10
41.8389,-1.1213,89.4819,51.9747,-97.8787,-73.069,95.8511,-50.9906,-74.8909,-59.5678,11
-30.6964,79.4732,10.2604,-12.5031,-18.2685,-2.9056,52.6871,-13.0165,41.6434,-1.807,5
55.4666,-38.2998,-87.5515,-79.2585,12.5656,52.5764,12.7463,-80.1687,-48.5431,39.465,3
-60.2409,65.0104,-50.577,42.0819,-85.8227,60.2671,-18.6921,-17.6001,57.6526,-8.2919,4
74.1046,59.9145,65.5981,24.3918,-5.2673,-23.8988,-35.6923,-17.7234,-73.7033,-36.5488,8
-41.9631,5.8469,-19.6489,-37.3695,-77.5376,-70.7966,-97.3836,-91.0447,39.3569,-14.1155,1
7.2813,-93.531,-77.1862,-48.9489,21.7089,4.4812,63.1296,18.001,64.2092,58.0775,10
22.8161,34.3131,37.3363,-99.1671,67.6156,-38.7841,4.7702,67.0494,4.678,59.0655,3
74.6349,95.5515,44.5038,-19.4132,16.3678,-26.2568,1.4654,6.7139,38.7283,-52.7839,6
24.8323,-96.366,-85.2286,-6.6582,79.3803,0.0962,16.2305,-46.3314,-1.8583,-40.8071,6
24.8117,-96.3417,-85.1985,-6.6661,79.3716,0.1073,16.2049,-46.356,-1.8646,-40.7827,6
19.7037,-4.2478,-42.6044,0.3873,43.7308,59.6135,-68.498,24.1341,-32.7287,-55.3702,11
-83.8356,-48.5107,8.2774,-90.6485,3.2984,18.1315,99.0447,22.3076,22.2939,98.9133,11
31.7354,63.0431,-34.7458,-93.433,97.606,54.8132,77.1195,42.9531,-2.8146,84.5599,1
-69.8541,93.3599,67.4351,-34.6574,15.5263,8.5436,-5.0759,-53.9826,-92.8728,4.9984,2
46.3412,-59.227,-97.352,-93.8056,-90.0519,83.9154,-65.3355,64.3054,-32.8149,52.1115,11
73.9137,0.8755,-45.581,-63.6765,-6.797,-66.3077,-15.4201,67.4521,25.6543,-19.5546,3
-69.2678,63.2428,80.8637,78.268,-12.6801,-72.6451,1.0181,13.5329,-77.0312,87.8715,2
-41.5022,6.0825,-23.8476,-35.5413,-77.7275,-70.5858,-101.8526,-94.453,39.1754,-12.3748,1
83.839,-77.8773,-67.5114,46.3412,27.9591,-69.6367,-45.4691,6.8503,-38.5487,15.3074,5
60.8323,-45.5804,-85.4128,-83.168,-96.9092,-12.5182,20.9049,28.7713,-7.8874,84.4049,5
25.9599,-1.4117,-40.3639,-39.8563,18.9607,-47.6104,-9.0525,-53.7896,87.3067,15.7932,7
24.3782,-60.9813,64.5664,41.3469,-99.0487,31.1664,40.2408,-19.9491,-93.6287,87.5212,7
-82.9546,97,9.4395,-41.3169,-58.4589,98.8303,15.3204,56.874,-91.5608,7.7142,9
21.276,37.9583,39.5499,-95.3995,64.2472,-34.8698,-0.1517,62.7754,8.0805,51.0497,3
-12.0565,-44.5208,-77.1433,62.1558,-53.0976,-18.9633,-19.3892,79.7315,38.8822,80.7322,9
-75.3254,69.6786,-62.4042,82.9422,2.204,23.8339,-11.6406,98.229,-48.3877,-52.6787,0
-58.8986,-86.4629,-82.6754,18.0855,-75.7379,-58.3495,-69.6863,16.0886,-52.3283,-21.3912,8
-44.4398,5.4012,-18.9607,-35.9556,-79.8979,-71.2441,-98.0205,-87.9752,36.5635,-14.8762,1
-70.4364,-81.32,62.4969,1.0808,75.1605,-17.1426,33.4778,14.6641,70.4138,-22.7824,10
46.735,-1.9111,26.0133,-6.7754,-37.5919,-103.0632,103.8564,72.9236,32.5412,42.2396,3
35.0795,40.5604,36.1639,34.0592,-98.9079,-93.2626,-54.9596,-31.1089,53.5198,-51.09,10
7.7046,-50.0408,94.9124,-86.0723,-71.061,-25.7311,39.2528,-63.6994,-97.0204,-84.0631,5
91.6371,-87.5046,-10.6937,-52.1503,-86.2348,-96.5567,25.7191,-43.387,-7.423,6.8987,4
24.9336,-96.4859,-85.3768,-6.6193,79.4233,0.0419,16.3562,-46.2107,-1.8274,-40.927,6
31.3179,41.9282,33.1917,34.0706,-93.9695,-80.527,-67.0845,-37.2611,53.3761,-55.8754,10
-59.8516,-85.3721,-80.8771,18.9588,-74.0891,-60.3372,-66.2579,13.7972,-51.6894,-22.7382,8
11.0858,-84.3384,-90.6291,-67.2269,69.5007,56.9903,43.4109,-39.3488,-26.7216,-49.328,8
34.4836,62.1248,-30.6392,-96.3002,103.892,55.6113,83.8589,48.401,0.4652,87.3101,1
98.1395,-63.5883,-17.9732,49.0543,-14.6074,69.3863,-72.7313,-56.5228,20.8402,92.2691,5
45.8244,-61.389,-43.3629,-91.1967,36.7568,16.4124,-60.7926,-33.5931,-59.7867,25.5007,3
12.9177,-89.3896,-93.6037,-64.1265,67.324,57.4958,43.0602,-32.1122,-26.1658,-43.1924,8
27.1584,-2.5641,-41.6762,-40.6099,19.5002,-46.3005,-9.3354,-55.198,86.717,16.4115,7
-76.0104,69.5034,-62.5584,82.5106,0.8961,25.3847,-11.783,97.8784,-47.7129,-52.4652,0
89.3401,-84.8903,-9.5337,-46.5881,-89.4463,-97.7916,28.4911,-51.7334,-2.5941,7.7977,4
97.9689,73.8095,-65.1824,-73.0285,81.4837,85.6338,40.3761,63.8508,35.6775,1.6511,10
43.7899,-57.1668,-42.1556,-95.7702,39.9956,19.268,-63.7508,-43.9691,-58.0585,28.4783,3
36.8314,-9.6854,-55.1022,97.4079,88.3353,13.1513,-2.6509,-58.3557,74.7132,-71.9438,0
-56.9888,64.2398,-49.7349,40.3951,-87.7797,61.5707,-14.8147,-18.4355,54.46,-9.4545,4
-96.3726,87.1979,-73.6494,54.0562,-95.5596,-42.0585,33.5154,-31.71,52.002,58.5604,1
-18.1881,-100.8343,18.5187,3.358,-12.0838,22.0675,-96.1523,-78.5755,86.9695,24.8531,2
22.5657,-4.3187,-45.0983,0.322,46.9326,59.1366,-69.5945,22.3094,-30.3315,-56.282,11
-56.163,12.083,87.4381,-18.34,30.1273,-86.7856,-58.4778,54.9834,-3.8428,23.3366,8
0.1956,-36.5968,-7.1741,1.2711,-44.1,-98.4599,90.112,-47.504,28.2258,-16.7021,0
39.2716,-85.4646,81.926,-80.2379,-93.0093,71.1506,-62.43,-30.7708,90.0689,-97.3653,0
79.7316,-83.1166,-71.098,50.3429,31.939,-75.1374,-42.9386,11.5303,-33.5824,15.7107,5
17.7804,-1.6226,-42.7265,-5.3529,51.3962,62.6042,-65.2517,24.7494,-29.5085,-54.9584,11
22.6686,43.8947,51.1073,59.2155,39.7713,12.5503,90.6947,-20.0306,20.1632,-53.6438,6
0.8886,-32.6811,-22.265,2.9708,-46.0504,-90.3663,90.5823,-41.0307,26.4667,-18.4303,0
-68.2805,-68.4894,95.0593,-80.8254,28.1916,32.1691,-82.8957,64.5446,-16.5961,-71.466,8
94.8387,-48.8483,-91.9636,54.1312,24.0248,47.1493,82.9729,74.9563,-75.4322,17.1474,8
12.8699,7.7345,-14.6827,14.7419,18.3737,-46.2869,100.1961,-7.4207,-53.7343,-99.4896,9
101.2729,-64.4425,-16.8788,48.2541,-13.4373,71.7377,-73.9897,-62.555,25.2804,94.1025,5
82.9733,79.9813,10.3646,54.67,-10.2681,18.9335,66.7543,-9.556,-80.3729,55.4535,10
93.8345,55.1545,21.3398,21.8608,7.0909,57.8797,-76.0869,42.7667,-15.085,15.8,10
-30.8053,76.413,6.9238,-16.3144,-15.7709,-4.3498,51.5388,-11.7281,42.9677,-1.6654,5
-31.9504,-74.276,-46.4024,-71.435,51.4111,90.8257,-27.8828,-30.4727,-23.878,-70.6868,5
-40.7342,-57.4305,-96.3602,-99.2258,-15.6928,14.5216,81.2722,-86.8933,-22.2117,-18.787,4
-25.8993,-29.2188,44.4288,-69.6258,21.0956,-57.8415,34.124,32.3377,67.6791,1.8483,9
65.017,-64.6086,27.4415,-77.5307,-32.5894,-72.101,-12.3355,-61.9155,3.9781,-78.4,1
41.1726,61.6232,-3.338,93.5668,-23.7214,73.1529,24.9485,52.8569,12.0086,78.6461,10
6.5671,-97.6981,-90.6768,-67.6698,75.5447,60.1114,42.4797,-44.9154,-25.3843,-49.2916,8
92.9016,77.8838,7.4586,56.8369,-5.2263,13.8721,65.1696,-10.4063,-83.0759,54.3771,10
76.6738,20.7957,-62.3464,65.7412,-81.3822,-51.7452,-12.0617,49.6719,-78.373,-79.9339,2
54.7945,-41.9504,-89.7483,-80.5978,9.3612,52.9,15.5102,-82.9408,-51.3728,41.8991,3
42.0191,-56.6527,-48.3722,-85.3068,43.7769,20.0144,-61.7752,-44.7138,-59.9708,23.671,3
-72.0549,-31.9618,-43.7349,37.1457,-10.1196,-90.9505,-56.315,-69.41,-80.4079,-69.9965,2
22.7189,65.6827,-31.9081,-96.9349,98.4587,49.4016,79.839,44.6802,-1.1785,83.7146,1
72.1118,-82.9667,-23.0422,-99.0704,32.9832,80.2821,-83.5967,-3.5942,-50.3847,85.5214,4
7.0844,-92.7009,-75.9393,-48.9627,18.0153,-1.931,62.7932,17.2837,71.1432,50.0478,10
57.7058,-4.2258,24.9248,-2.6939,-32.284,-98.2723,94.5237,74.6961,40.2754,43.7416,3
-3.2072,-42.5702,-80.8099,67.0095,-52.9328,-12.2236,-21.5179,76.7334,31.4692,79.6573,9
33.5322,58.9362,-34.1166,-92.1877,90.2443,57.1012,68.8381,44.2028,-0.9255,73.1182,1
64.6925,23.4345,8.0372,80.3358,84.8303,34.4993,-27.6945,-83.7564,-27.922,-8.7113,11
-25.9485,-28.8932,45.9093,-69.9849,23.6797,-57.3745,34.8856,32.6063,66.6659,1.2767,9
96.7601,60.6995,-82.2242,-76.9795,-26.0792,-55.9424,-63.3511,66.728,-87.2267,-68.4129,4
46.6383,90.1485,92.961,95.5445,-36.8738,-71.1952,83.9272,-43.3687,-17.159,-79.8915,11
-64.2786,-74.9575,54.3623,-10.0851,77.6891,-15.2575,41.1994,8.811,74.5514,-28.2807,10
25.8753,42.5379,49.718,57.3697,41.0096,12.7837,90.8236,-21.5609,19.5029,-54.3002,6
-74.7421,-27.818,-46.8277,36.3226,-9.456,-91.3471,-56.1619,-71.5552,-78.6805,-69.4189,2
-39.3897,37.4407,82.2788,-64.3646,-91.5689,-23.2985,26.8185,80.5157,12.2268,-75.644,11
-69.68,50.0287,-90.7531,59.8702,-11.7555,100.9757,4.5707,-95.0632,-42.6704,84.8903,7
-60.8511,-97.2284,-20.4919,79.7223,-53.5091,87.3901,59.2413,-37.0744,25.277,-16.2105,4
-90.012,54.1296,-61.9392,20.1339,71.8933,-37.6936,87.3243,64.7209,100.2431,104.682,9
96.3429,64.8898,35.9134,61.0761,-77.0998,25.2807,-5.2516,-40.0686,6.9524,-79.1901,8
61.1178,-32.4185,38.2109,82.0894,16.1641,87.2785,10.7671,59.6002,-18.7532,31.5306,10
1.1561,-41.8072,-85.2036,66.3993,-51.291,-10.8543,-18.759,78.7073,29.7975,77.0185,9
75.5806,65.8255,62.7191,16.9678,-1.9952,-32.6874,-36.6433,-18.0082,-75.0529,-20.7405,8
50.8772,-0.9941,24.127,-2.8047,-32.7516,-100.262,99.4232,72.2946,36.58,44.6506,3
57.3171,60.1603,-92.2965,25.3136,70.5366,-63.7567,1.68,-33.9088,24.3152,-1.8732,8
34.1206,-0.9735,89.2149,49.8584,-83.1389,-60.9221,100.0242,-53.5204,-75.0935,-57.5808,11
51.0925,-2.8667,24.838,-4.998,-33.925,-99.7371,99.8761,73.9548,36.3104,43.3019,3
-90.766,-60.7089,83.9646,34.4482,14.6821,90.6486,53.9858,-35.1659,-54.9852,-0.8781,0
-82.4839,-50.8619,7.3897,-92.9709,3.9807,16.613,102.7721,23.9358,22.7492,99.338,11
-0.9287,-33.607,-13.5462,2.8175,-44.7441,-94.98,92.6313,-42.8199,27.3539,-18.6837,0
71.0265,2.7668,-44.3967,-55.5939,-19.795,-65.147,-6.2628,73.5346,25.3015,-18.4629,3
69.2053,-97.6048,83.5442,98.3847,19.6429,-54.3983,84.7025,-63.0853,-76.6067,27.2445,1
-67.6054,-22.0623,-81.9549,-43.1655,75.6287,-69.6776,7.094,0.2285,-27.583,97.0388,11
-93.8638,89.8726,-69.448,54.5397,-91.1512,-40.5303,31.0158,-36.4262,54.5168,54.9853,1
98.4367,65.0438,37.5688,60.8259,-76.0161,23.5731,-9.7657,-41.5199,9.2386,-76.9641,8
64.0918,25.347,8.408,80.7073,83.1772,34.7049,-25.8197,-83.918,-27.5335,-7.4944,11
30.3518,34.9725,33.4129,33.4521,-96.3423,-92.6792,-64.966,-28.119,56.464,-48.8636,10
-1.15,47.6082,-6.2434,80.449,22.413,-8.4632,42.6914,-29.9671,-96.1223,-85.1699,11
-39.5297,37.6234,82.1358,-64.4229,-91.7075,-23.2894,26.646,80.3446,12.273,-75.6074,11
59.9459,-46.0129,-85.5959,-81.7912,-96.5636,-10.7583,21.3835,27.6672,-9.2365,82.7058,5
48.8787,90.913,95.0725,94.3241,-36.1224,-72.0521,82.5275,-43.7962,-18.2295,-81.8992,11
28.0518,-24.547,-7.0159,-77.2431,23.3069,-75.3025,68.8312,-10.6301,45.8824,45.9844,1
-67.8542,95.0267,65.796,-34.4435,15.3607,8.769,-6.9401,-53.6799,-94.2689,7.1019,2
36.6359,61.3076,-34.2516,-93.9636,99.3411,56.8612,78.3724,44.4805,-0.7419,84.9147,1
82.99,71.2945,-85.4885,-73.2934,46.7833,-12.2192,78.3027,-44.1038,45.7128,-30.0161,4
6.2135,-93.9641,-88.4064,-70.4947,74.6964,57.6234,39.8481,-49.8016,-27.8639,-49.4244,8
47.3999,-1.5173,18.9566,-5.9099,-34.769,-98.473,105.0474,73.5998,38.8067,41.1327,3
